rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,full_text,clean_text,sentiment,sentiment_confidence,emotion
3.0,Not for US Samsung phones; does not work with Samsung Pay,"So, here's the thing: this is technically my second Samsung Galaxy Watch. I first bought an open-box at Best Buy for about $309 ($338 with tax) before returning that after seeing this sold for $243 ($266 with tax). I thought I was getting $72 back to myself by returning the Best Buy bought version and purchasing this one.<br /><br />Ended up being a bit of a mistake.<br /><br />You see, even though this watch sold here is still officially by Samsung, it's not compatible with all Samsung phones worldwide. If you take a look at the images attached, the back cover is written in Spanish versus English, implying that this product was not originally meant to be sold within the States. The problem here is that some apps that are available where I live may not be available in where this specific make is meant to be sold in. Because of this, apps like Samsung Pay would not work on the smartwatch despite my phone having the app installed. And that's just one app. I didn't bother attempting to utilize the watch when one of the apps I required most was not compatible with the watch. I believe it has much to do with the system of the device that limits its capabilities, but that's just a guess.<br /><br />Unfortunately, I'll be returning this watch despite the better price. Although less expensive, I suppose I don't mind paying to have full ability to access everything I want than being given error messages on apps not compatible with the watch. For those residing in the US, I recommend just purchasing this in a store based in the country unless you don't mind apps like Samsung Pay not working on the watch. If you live outside the US, then maybe this might work better for you and your phone than it did with me.<br /><br />Side note: All apps on the open-box from Best Buy worked with no single issue. I also have the latest Samsung Galaxy model as of today (Galaxy S10), so it's very unlikely my phone was the issue.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61HfLijl3UL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61HfLijl3UL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61HfLijl3UL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71c1jSIk7WL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71c1jSIk7WL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71c1jSIk7WL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71wmHJKGaBL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71wmHJKGaBL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71wmHJKGaBL.jpg', 'attachment_type': 'IMAGE'}]",B07GQNVKZG,B07GQNVKZG,AFCCX4LSWOVGEENXM3NYKPJITZXA,1552975292241,7,True,"Not for US Samsung phones; does not work with Samsung Pay. So, here's the thing: this is technically my second Samsung Galaxy Watch. I first bought an open-box at Best Buy for about $309 ($338 with tax) before returning that after seeing this sold for $243 ($266 with tax). I thought I was getting $72 back to myself by returning the Best Buy bought version and purchasing this one.<br /><br />Ended up being a bit of a mistake.<br /><br />You see, even though this watch sold here is still officially by Samsung, it's not compatible with all Samsung phones worldwide. If you take a look at the images attached, the back cover is written in Spanish versus English, implying that this product was not originally meant to be sold within the States. The problem here is that some apps that are available where I live may not be available in where this specific make is meant to be sold in. Because of this, apps like Samsung Pay would not work on the smartwatch despite my phone having the app installed. And that's just one app. I didn't bother attempting to utilize the watch when one of the apps I required most was not compatible with the watch. I believe it has much to do with the system of the device that limits its capabilities, but that's just a guess.<br /><br />Unfortunately, I'll be returning this watch despite the better price. Although less expensive, I suppose I don't mind paying to have full ability to access everything I want than being given error messages on apps not compatible with the watch. For those residing in the US, I recommend just purchasing this in a store based in the country unless you don't mind apps like Samsung Pay not working on the watch. If you live outside the US, then maybe this might work better for you and your phone than it did with me.<br /><br />Side note: All apps on the open-box from Best Buy worked with no single issue. I also have the latest Samsung Galaxy model as of today (Galaxy S10), so it's very unlikely my phone was the issue.",not for us samsung phones does not work with samsung pay so here s the thing this is technically my second samsung galaxy watch i first bought an open box at best buy for about with tax before returning that after seeing this sold for with tax i thought i was getting back to myself by returning the best buy bought version and purchasing this one ended up being a bit of a mistake you see even though this watch sold here is still officially by samsung it s not compatible with all samsung phones worldwide if you take a look at the images attached the back cover is written in spanish versus english implying that this product was not originally meant to be sold within the states the problem here is that some apps that are available where i live may not be available in where this specific make is meant to be sold in because of this apps like samsung pay would not work on the smartwatch despite my phone having the app installed and that s just one app i didn t bother attempting to utilize the watch when one of the apps i required most was not compatible with the watch i believe it has much to do with the system of the device that limits its capabilities but that s just a guess unfortunately i ll be returning this watch despite the better price although less expensive i suppose i don t mind paying to have full ability to access everything i want than being given error messages on apps not compatible with the watch for those residing in the us i recommend just purchasing this in a store based in the country unless you don t mind apps like samsung pay not working on the watch if you live outside the us then maybe this might work better for you and your phone than it did with me side note all apps on the open box from best buy worked with no single issue i also have the latest samsung galaxy model as of today galaxy s so it s very unlikely my phone was the issue,NEGATIVE,0.6683222651481628,sadness
3.0,Not the best,We these for our Samsung watches. It charges and after a few minutes it stop charging.,[],B07XC5WKFN,B07XC5WKFN,AGZ7AS2QWKCIHBURJ6ATTG7HMIMQ,1587953671630,1,True,Not the best. We these for our Samsung watches. It charges and after a few minutes it stop charging.,not the best we these for our samsung watches it charges and after a few minutes it stop charging,NEGATIVE,0.8345961570739746,sadness
3.0,Battery life is left wanting.,"It advertises up to 40 hours of battery life, but mine doesnt even last 10. Even if i just lay it on the table and not touch it, it might get 12-15 hours. I find myself using my samsung galaxy watch 4 instead at the point. I can get almost two days out of it.",[],B0B2J5TB3Q,B0C4JPSG3C,AFPS4JMRK5KOOOX6OPOG7SIMMALA,1680236364903,0,True,"Battery life is left wanting.. It advertises up to 40 hours of battery life, but mine doesnt even last 10. Even if i just lay it on the table and not touch it, it might get 12-15 hours. I find myself using my samsung galaxy watch 4 instead at the point. I can get almost two days out of it.",battery life is left wanting it advertises up to hours of battery life but mine doesnt even last even if i just lay it on the table and not touch it it might get hours i find myself using my samsung galaxy watch instead at the point i can get almost two days out of it,NEGATIVE,0.6049374938011169,neutral
1.0,.... where do i start?? .. oh how about.. DONT WASTE YOUR MONEY LIKE I DID!,"ok.. im going to start with stating i have spent 3 weeks with Garmin support and had the camera replaced once.. final determination by Garmin is that its normal operation. if i did not have $300 in accessories invested.. i would demand a refund.<br /><br />1: the camera goes into thermal shutdown (overheats) WAY to fast.. recording times are as followed<br />5.7K 360 - 30min (to be fair. this is advertised to overheat in 5.7k mode)<br />4K 360 with GPS, Bluetooth, and WiFi on - 50min-70min<br />4k 360 timelapse with all sensors off - 3 hrs<br />1080p one lense timelapse - 3.5 hrs<br />1080p one lense with sensors on - 2 hrs<br /><br />2: i have the vehicle constant power mount. this mount DRAINS THE BATTERY!!<br />if you take the battery out; the mount supplies plenty of power to the camera.. with a battery in; the battery will drain like normal and shut the camera down after 1-2 hrs.<br />3: the software cannot stitch 360 pictures... WTH?<br />after 6 months of dealing with Garmin engineering what they came up with is that the camera is operating as designed..<br />so it is designed to be used:<br />outdoors, out of direct sunlight (but its low light performance sucks.. so you just need to create a shade just over the camera itself), in a strong wind to keep it cooled off, for a mazimum of 30-60 min with a 2 hr cooling off period between clips.<br /><br />its an $800 waterproof paperweight!<br /><br />an $800 camera that is WAY below even the $150 Samsung Gear 360 in quality.<br /><br />save your money and buy ANY other 360 camera. or at this price point.. buy 3 or 4 of the other cameras and still save money.",[],B071YR4729,B072MPBHSN,AETYWQLDBHB35VWKPUGSRFX4KX7Q,1538800604015,8,True,".... where do i start?? .. oh how about.. DONT WASTE YOUR MONEY LIKE I DID!. ok.. im going to start with stating i have spent 3 weeks with Garmin support and had the camera replaced once.. final determination by Garmin is that its normal operation. if i did not have $300 in accessories invested.. i would demand a refund.<br /><br />1: the camera goes into thermal shutdown (overheats) WAY to fast.. recording times are as followed<br />5.7K 360 - 30min (to be fair. this is advertised to overheat in 5.7k mode)<br />4K 360 with GPS, Bluetooth, and WiFi on - 50min-70min<br />4k 360 timelapse with all sensors off - 3 hrs<br />1080p one lense timelapse - 3.5 hrs<br />1080p one lense with sensors on - 2 hrs<br /><br />2: i have the vehicle constant power mount. this mount DRAINS THE BATTERY!!<br />if you take the battery out; the mount supplies plenty of power to the camera.. with a battery in; the battery will drain like normal and shut the camera down after 1-2 hrs.<br />3: the software cannot stitch 360 pictures... WTH?<br />after 6 months of dealing with Garmin engineering what they came up with is that the camera is operating as designed..<br />so it is designed to be used:<br />outdoors, out of direct sunlight (but its low light performance sucks.. so you just need to create a shade just over the camera itself), in a strong wind to keep it cooled off, for a mazimum of 30-60 min with a 2 hr cooling off period between clips.<br /><br />its an $800 waterproof paperweight!<br /><br />an $800 camera that is WAY below even the $150 Samsung Gear 360 in quality.<br /><br />save your money and buy ANY other 360 camera. or at this price point.. buy 3 or 4 of the other cameras and still save money.",where do i start oh how about dont waste your money like i did ok im going to start with stating i have spent weeks with garmin support and had the camera replaced once final determination by garmin is that its normal operation if i did not have in accessories invested i would demand a refund the camera goes into thermal shutdown overheats way to fast recording times are as followed k min to be fair this is advertised to overheat in k mode k with gps bluetooth and wifi on min min k timelapse with all sensors off hrs p one lense timelapse hrs p one lense with sensors on hrs i have the vehicle constant power mount this mount drains the battery if you take the battery out the mount supplies plenty of power to the camera with a battery in the battery will drain like normal and shut the camera down after hrs the software cannot stitch pictures wth after months of dealing with garmin engineering what they came up with is that the camera is operating as designed so it is designed to be used outdoors out of direct sunlight but its low light performance sucks so you just need to create a shade just over the camera itself in a strong wind to keep it cooled off for a mazimum of min with a hr cooling off period between clips its an waterproof paperweight an camera that is way below even the samsung gear in quality save your money and buy any other camera or at this price point buy or of the other cameras and still save money,NEGATIVE,0.6143836975097656,anger
3.0,Delay with IPhones!,"So apparently it turns out that there is a delay with iPhones so if you’re watching a video, the audio will be out of sync with the video. It’s super annoying and I’m hoping there will be an update that fixes that. Also there is no software for these for the IPhone so I have to download the Samsung gear app on my mom’s android and then connect the galaxy buds to it to update the firmware. Samsung needs to release an iPhone app soon.",[],B07MWCNR3W,B08KRC18S8,AFEXPUJPTFQ4NPC5CP5TBWSKEMSA,1563354998891,1,True,"Delay with IPhones!. So apparently it turns out that there is a delay with iPhones so if you’re watching a video, the audio will be out of sync with the video. It’s super annoying and I’m hoping there will be an update that fixes that. Also there is no software for these for the IPhone so I have to download the Samsung gear app on my mom’s android and then connect the galaxy buds to it to update the firmware. Samsung needs to release an iPhone app soon.",delay with iphones so apparently it turns out that there is a delay with iphones so if you re watching a video the audio will be out of sync with the video it s super annoying and i m hoping there will be an update that fixes that also there is no software for these for the iphone so i have to download the samsung gear app on my mom s android and then connect the galaxy buds to it to update the firmware samsung needs to release an iphone app soon,NEGATIVE,0.8514190316200256,sadness
3.0,Does it's job,"I got this for the battery life seemed strong but it's pretty average. I also was excited for the spotify option and bluetooth call but it does not come out your watch, your just controlling your phone. At this point I would have benefited from a Samsung watch for a lot cheaper.",[],B08DFLG5SP,B08GLRVD95,AHPBEOVRHUFBGL6E7N3N2O2I6UKQ,1607001178558,0,True,"Does it's job. I got this for the battery life seemed strong but it's pretty average. I also was excited for the spotify option and bluetooth call but it does not come out your watch, your just controlling your phone. At this point I would have benefited from a Samsung watch for a lot cheaper.",does it s job i got this for the battery life seemed strong but it s pretty average i also was excited for the spotify option and bluetooth call but it does not come out your watch your just controlling your phone at this point i would have benefited from a samsung watch for a lot cheaper,NEGATIVE,0.4626941978931427,sadness
2.0,"Great potential, just not there yet.","Unfortunately this had been an expensive disappointment. I hope that firm ware / software upgrades can fix the issues that I see. Call forwarding is hit and miss, sometimes it works, sometimes it doesn't. Downloading apps via Samsung gear doesn't work at all. Error message to try latter. I would not buy this until these issues are fixed. Just my experience so far. I am going to research the Pebble.",[],B00PHPW1NC,B00PHPW1NC,AETCUHWUHBCIA4HJ2OHA2Y3GPSJA,1419604128000,1,False,"Great potential, just not there yet.. Unfortunately this had been an expensive disappointment. I hope that firm ware / software upgrades can fix the issues that I see. Call forwarding is hit and miss, sometimes it works, sometimes it doesn't. Downloading apps via Samsung gear doesn't work at all. Error message to try latter. I would not buy this until these issues are fixed. Just my experience so far. I am going to research the Pebble.",great potential just not there yet unfortunately this had been an expensive disappointment i hope that firm ware software upgrades can fix the issues that i see call forwarding is hit and miss sometimes it works sometimes it doesn t downloading apps via samsung gear doesn t work at all error message to try latter i would not buy this until these issues are fixed just my experience so far i am going to research the pebble,NEGATIVE,0.8910351991653442,sadness
1.0,Garbage - don't buy a Samsung Galaxy Fit2!!,"Exactly one month after purchasing my Samsung Fit2, it has completely stopped working. It will not turn on and will not sync with my phone. Troubleshooting with Samsung Support USA was a disaster because they kept confusing my device with the similarly named Samsung Gear Fit2, even after I provided both the model number and my device's serial number. They asked me to press buttons or try functions that this device does not have. There is no way for me to reboot this device - not even one of those little ""press the button with a pen"" on the back.<br /><br />Ultimately Samsung SUpport told me that I must return the product so they can diagnose it, but I will lose all my data when they start diagnosing it. I would have had to pay for shipping. Also, only *after* sending it in for repair will they decide if I should get a new device, a refund, or if they can repair & send back my fitness band. They could not give me a timeline for how long this would take.<br /><br />I cannot stress enough how terrible Samsung Support USA is - they gave me one heck of a terrible customer service experience.<br /><br />I am sending this back for a refund through Amazon instead. I am so unhappy with how quickly this device broke and how there was literally nothing I could do to troubleshoot and fix it at home. Shame on Samsung for selling such a garbage product. All I wanted was a basic fitness band to help me with phone notifications, help me track my sleep, and help me track my workouts. All I got was a frustrating headache.",[],B08H78J3K3,B08J7574L9,AFZS62ZBFN6GJJPVQPZTJSVHURDA,1608085388887,9,True,"Garbage - don't buy a Samsung Galaxy Fit2!!. Exactly one month after purchasing my Samsung Fit2, it has completely stopped working. It will not turn on and will not sync with my phone. Troubleshooting with Samsung Support USA was a disaster because they kept confusing my device with the similarly named Samsung Gear Fit2, even after I provided both the model number and my device's serial number. They asked me to press buttons or try functions that this device does not have. There is no way for me to reboot this device - not even one of those little ""press the button with a pen"" on the back.<br /><br />Ultimately Samsung SUpport told me that I must return the product so they can diagnose it, but I will lose all my data when they start diagnosing it. I would have had to pay for shipping. Also, only *after* sending it in for repair will they decide if I should get a new device, a refund, or if they can repair & send back my fitness band. They could not give me a timeline for how long this would take.<br /><br />I cannot stress enough how terrible Samsung Support USA is - they gave me one heck of a terrible customer service experience.<br /><br />I am sending this back for a refund through Amazon instead. I am so unhappy with how quickly this device broke and how there was literally nothing I could do to troubleshoot and fix it at home. Shame on Samsung for selling such a garbage product. All I wanted was a basic fitness band to help me with phone notifications, help me track my sleep, and help me track my workouts. All I got was a frustrating headache.",garbage don t buy a samsung galaxy fit exactly one month after purchasing my samsung fit it has completely stopped working it will not turn on and will not sync with my phone troubleshooting with samsung support usa was a disaster because they kept confusing my device with the similarly named samsung gear fit even after i provided both the model number and my device s serial number they asked me to press buttons or try functions that this device does not have there is no way for me to reboot this device not even one of those little press the button with a pen on the back ultimately samsung support told me that i must return the product so they can diagnose it but i will lose all my data when they start diagnosing it i would have had to pay for shipping also only after sending it in for repair will they decide if i should get a new device a refund or if they can repair send back my fitness band they could not give me a timeline for how long this would take i cannot stress enough how terrible samsung support usa is they gave me one heck of a terrible customer service experience i am sending this back for a refund through amazon instead i am so unhappy with how quickly this device broke and how there was literally nothing i could do to troubleshoot and fix it at home shame on samsung for selling such a garbage product all i wanted was a basic fitness band to help me with phone notifications help me track my sleep and help me track my workouts all i got was a frustrating headache,NEGATIVE,0.922624409198761,sadness
1.0,Does not hold up,"This watch failed after 14 months. Of course it is warranted for 12 months.  It is important to note, it was only worn 3 days a week.  Mobvoi's response was a discount on a new, more expensive watch.  We spent the extra money and ordered a Samsung smart watch.  So, this is truly a ""buyer beware"".",[],B07HH733W7,B07HH733W7,AGUDAHKY5I36DERNKUGXA757LTDA,1600953297156,2,True,"Does not hold up. This watch failed after 14 months. Of course it is warranted for 12 months.  It is important to note, it was only worn 3 days a week.  Mobvoi's response was a discount on a new, more expensive watch.  We spent the extra money and ordered a Samsung smart watch.  So, this is truly a ""buyer beware"".",does not hold up this watch failed after months of course it is warranted for months it is important to note it was only worn days a week mobvoi s response was a discount on a new more expensive watch we spent the extra money and ordered a samsung smart watch so this is truly a buyer beware,NEGATIVE,0.7553168535232544,neutral
1.0,It takes forever to connect to Samsung Galaxy S4 Mini,"Trying to connect it to Galaxy S4 Mini phone, the Samsung Gear management application on the phone is stuck in a forever updating loop.<br /><br />1. App needs to update, click OK<br />2. Updating<br />3. App needs to update, click OK<br />4. Updating<br />...",[],B00JBJ3JBI,B00Q1RL64U,AEKEWR6LGWPYMRFUOXLCOJZZ45PQ,1407530481000,2,True,"It takes forever to connect to Samsung Galaxy S4 Mini. Trying to connect it to Galaxy S4 Mini phone, the Samsung Gear management application on the phone is stuck in a forever updating loop.<br /><br />1. App needs to update, click OK<br />2. Updating<br />3. App needs to update, click OK<br />4. Updating<br />...",it takes forever to connect to samsung galaxy s mini trying to connect it to galaxy s mini phone the samsung gear management application on the phone is stuck in a forever updating loop app needs to update click ok updating app needs to update click ok updating,NEGATIVE,0.8301563858985901,neutral
1.0,samsung watch disappoitment,i called samsung support two times and received two different answers. the watch will not answer text messages. the first rep said it will not work at all because i have an LG phone the second said i need to have the watch with cell service to answer texts. i did a factory reset of the watch and the text and phone icons appeared. i received one text hit reply on the watch and it disappeared on the watch and opened my phone to reply. i went back to the watch icons page and the message and phone icons were gone. i factory reset the watch packed it up and going to return it. not worth the aggravation. apparently you loose basic functionality if you do not have a samsung watch. i get that but you should at least get basic functionality. the kicker is i was going to buy the note 9 but opted to hold out for the 5g devices. now that i do not have the watch i will be considering other manufacturers brand phones at replacement time. basically a loose loose for samsung. btw i was a dedicated samsung phone person until the note was released that did not have a head phone jack and sd card slot.,[],B07GK1RLX3,B07GK1RLX3,AHUYDUYIYEAE34AACCXYXOCZCVJA,1546192818778,2,False,samsung watch disappoitment. i called samsung support two times and received two different answers. the watch will not answer text messages. the first rep said it will not work at all because i have an LG phone the second said i need to have the watch with cell service to answer texts. i did a factory reset of the watch and the text and phone icons appeared. i received one text hit reply on the watch and it disappeared on the watch and opened my phone to reply. i went back to the watch icons page and the message and phone icons were gone. i factory reset the watch packed it up and going to return it. not worth the aggravation. apparently you loose basic functionality if you do not have a samsung watch. i get that but you should at least get basic functionality. the kicker is i was going to buy the note 9 but opted to hold out for the 5g devices. now that i do not have the watch i will be considering other manufacturers brand phones at replacement time. basically a loose loose for samsung. btw i was a dedicated samsung phone person until the note was released that did not have a head phone jack and sd card slot.,samsung watch disappoitment i called samsung support two times and received two different answers the watch will not answer text messages the first rep said it will not work at all because i have an lg phone the second said i need to have the watch with cell service to answer texts i did a factory reset of the watch and the text and phone icons appeared i received one text hit reply on the watch and it disappeared on the watch and opened my phone to reply i went back to the watch icons page and the message and phone icons were gone i factory reset the watch packed it up and going to return it not worth the aggravation apparently you loose basic functionality if you do not have a samsung watch i get that but you should at least get basic functionality the kicker is i was going to buy the note but opted to hold out for the g devices now that i do not have the watch i will be considering other manufacturers brand phones at replacement time basically a loose loose for samsung btw i was a dedicated samsung phone person until the note was released that did not have a head phone jack and sd card slot,NEGATIVE,0.7216682434082031,fear
2.0,PLEASE READ BEFORE BUYING!!!!,"NOT THE WATCH FOR FITNESS TRACKING..... I've wanted this watch for awhile now and I'm so sad it was a disappointment.<br /><br />The watch itself is beautiful and has awesome features.. I wanted an (upgrade) from my Samsung gear... I run daily so I know how many calories, on average,I burn in a certain time span... This watch SEVERELY misses the mark when it comes to calories burned... when I run for 20 mins I burn an average of 400 cals (approx) 100 cals every 5 mins... after a 20 mins run with this watch... it only counts 177cals burned which is ridiculous for 20 mins w/ heart rate of 150...<br /><br />I decided to keep the watch because I like how it looks and the other features like being able to take calls, the full texting capability and the vibrant screen etc.. I have not tried it in water and don't plan on it... its just upsetting that its not up to par when it comes to the fitness aspect..<br /><br />If your wanting a watch for fitness ... this is not it AT ALL..<br />Save your money!!!",[],B07VKQ58ZF,B07VKQ58ZF,AFM7QEDEOJG4EZTWXRCSMHNTWPPA,1589493296824,3,True,"PLEASE READ BEFORE BUYING!!!!. NOT THE WATCH FOR FITNESS TRACKING..... I've wanted this watch for awhile now and I'm so sad it was a disappointment.<br /><br />The watch itself is beautiful and has awesome features.. I wanted an (upgrade) from my Samsung gear... I run daily so I know how many calories, on average,I burn in a certain time span... This watch SEVERELY misses the mark when it comes to calories burned... when I run for 20 mins I burn an average of 400 cals (approx) 100 cals every 5 mins... after a 20 mins run with this watch... it only counts 177cals burned which is ridiculous for 20 mins w/ heart rate of 150...<br /><br />I decided to keep the watch because I like how it looks and the other features like being able to take calls, the full texting capability and the vibrant screen etc.. I have not tried it in water and don't plan on it... its just upsetting that its not up to par when it comes to the fitness aspect..<br /><br />If your wanting a watch for fitness ... this is not it AT ALL..<br />Save your money!!!",please read before buying not the watch for fitness tracking i ve wanted this watch for awhile now and i m so sad it was a disappointment the watch itself is beautiful and has awesome features i wanted an upgrade from my samsung gear i run daily so i know how many calories on average i burn in a certain time span this watch severely misses the mark when it comes to calories burned when i run for mins i burn an average of cals approx cals every mins after a mins run with this watch it only counts cals burned which is ridiculous for mins w heart rate of i decided to keep the watch because i like how it looks and the other features like being able to take calls the full texting capability and the vibrant screen etc i have not tried it in water and don t plan on it its just upsetting that its not up to par when it comes to the fitness aspect if your wanting a watch for fitness this is not it at all save your money,NEGATIVE,0.7409830689430237,sadness
1.0,Would not recommend as workout tracking watch.,"I tried it for about 3 weeks and had to return it. As a health watch it did not live up to the hype at all. While I did love the look/size, customizable features, Bixby routines, and integration with samsung phone, it was not what I was looking for to replace my Fitbit Blaze. After a couple of days I realized that the step tracking and heart rate was WAY off. I went into the Samsung Health app and updated height, etc and decided to try a couple more days. That did not fix the issue so I got in contact with the Samsung customer service where they essentially told me I could try rebooting it completely but it would likely not fix the problem. I rebooted the watch and sure enough the problem remained. I decided to wear alongside my Fitbit for a couple days and the difference was huge. On the Samsung watch my HR was 77 on the Fitbit (and manually taking) HR was 54 and stepwise Samsung read 3000s for the day while Fitbit read 8000s. If I tried taking my HR on the Samsung health app in phone, it was accurate and would sync to accurate HR on the watch, but who wants to do that daily when the watch is marketed to do it automatically?!<br /><br />If I was just looking for a smart watch to integrate text messages, music player, weather, pay, etc. this would be a great watch. Simply not what I was looking for to replace my current watch, I might look into the new Fitbit Versa as their health monitoring programs seem much more accurate.",[],B07VKQ58ZF,B07VKQ58ZF,AHE7Q7D2JNUWNKBYXQTWPE5CRKDA,1578548035854,28,True,"Would not recommend as workout tracking watch.. I tried it for about 3 weeks and had to return it. As a health watch it did not live up to the hype at all. While I did love the look/size, customizable features, Bixby routines, and integration with samsung phone, it was not what I was looking for to replace my Fitbit Blaze. After a couple of days I realized that the step tracking and heart rate was WAY off. I went into the Samsung Health app and updated height, etc and decided to try a couple more days. That did not fix the issue so I got in contact with the Samsung customer service where they essentially told me I could try rebooting it completely but it would likely not fix the problem. I rebooted the watch and sure enough the problem remained. I decided to wear alongside my Fitbit for a couple days and the difference was huge. On the Samsung watch my HR was 77 on the Fitbit (and manually taking) HR was 54 and stepwise Samsung read 3000s for the day while Fitbit read 8000s. If I tried taking my HR on the Samsung health app in phone, it was accurate and would sync to accurate HR on the watch, but who wants to do that daily when the watch is marketed to do it automatically?!<br /><br />If I was just looking for a smart watch to integrate text messages, music player, weather, pay, etc. this would be a great watch. Simply not what I was looking for to replace my current watch, I might look into the new Fitbit Versa as their health monitoring programs seem much more accurate.",would not recommend as workout tracking watch i tried it for about weeks and had to return it as a health watch it did not live up to the hype at all while i did love the look size customizable features bixby routines and integration with samsung phone it was not what i was looking for to replace my fitbit blaze after a couple of days i realized that the step tracking and heart rate was way off i went into the samsung health app and updated height etc and decided to try a couple more days that did not fix the issue so i got in contact with the samsung customer service where they essentially told me i could try rebooting it completely but it would likely not fix the problem i rebooted the watch and sure enough the problem remained i decided to wear alongside my fitbit for a couple days and the difference was huge on the samsung watch my hr was on the fitbit and manually taking hr was and stepwise samsung read s for the day while fitbit read s if i tried taking my hr on the samsung health app in phone it was accurate and would sync to accurate hr on the watch but who wants to do that daily when the watch is marketed to do it automatically if i was just looking for a smart watch to integrate text messages music player weather pay etc this would be a great watch simply not what i was looking for to replace my current watch i might look into the new fitbit versa as their health monitoring programs seem much more accurate,NEGATIVE,0.8440213203430176,sadness
2.0,Samsung Galaxy Watch Active is a NOT SO great health monitor,"I particularly like the features monitoring my heart rate, and automatically registering my hiking and cycling activities. The only problem is that with recent update it has stopped monitoring my sleep habits. Don't know how accurate this was, but it was nice to view the relative times of REM, light and deep sleep.<br /><br />This device has proven very durable. I wear it at all times, except when taking a shower, or swimming. The battery lasts about two days, before it needs to be recharged. Certainly not as long as a Garmin device I had, with a battery life of 5-6 days.<br /><br />****I have now had this for just over 5 months, and several of the functionalities have ceased to work.**** Perhaps it is pilot error, but so far I have not found the corrections to the following: Quickly twisting my wrist no longer turns on the watch face. There no longer is an alarm when sitting over an hour, or when the battery runs low. The sleep monitor function does not work with Samsung Health. Sleep times have to be manually entered if I care to track hours of sleep. What does work is exercise and step tracker, and hear rate monitor. For about $200, would expect this device to work longer than 5 months. Very disappointing.",[],B07NFL4VWW,B08J79T7CQ,AEA474U73TGAVP2QXQTWYI25WAOQ,1578614100435,0,True,"Samsung Galaxy Watch Active is a NOT SO great health monitor. I particularly like the features monitoring my heart rate, and automatically registering my hiking and cycling activities. The only problem is that with recent update it has stopped monitoring my sleep habits. Don't know how accurate this was, but it was nice to view the relative times of REM, light and deep sleep.<br /><br />This device has proven very durable. I wear it at all times, except when taking a shower, or swimming. The battery lasts about two days, before it needs to be recharged. Certainly not as long as a Garmin device I had, with a battery life of 5-6 days.<br /><br />****I have now had this for just over 5 months, and several of the functionalities have ceased to work.**** Perhaps it is pilot error, but so far I have not found the corrections to the following: Quickly twisting my wrist no longer turns on the watch face. There no longer is an alarm when sitting over an hour, or when the battery runs low. The sleep monitor function does not work with Samsung Health. Sleep times have to be manually entered if I care to track hours of sleep. What does work is exercise and step tracker, and hear rate monitor. For about $200, would expect this device to work longer than 5 months. Very disappointing.",samsung galaxy watch active is a not so great health monitor i particularly like the features monitoring my heart rate and automatically registering my hiking and cycling activities the only problem is that with recent update it has stopped monitoring my sleep habits don t know how accurate this was but it was nice to view the relative times of rem light and deep sleep this device has proven very durable i wear it at all times except when taking a shower or swimming the battery lasts about two days before it needs to be recharged certainly not as long as a garmin device i had with a battery life of days i have now had this for just over months and several of the functionalities have ceased to work perhaps it is pilot error but so far i have not found the corrections to the following quickly twisting my wrist no longer turns on the watch face there no longer is an alarm when sitting over an hour or when the battery runs low the sleep monitor function does not work with samsung health sleep times have to be manually entered if i care to track hours of sleep what does work is exercise and step tracker and hear rate monitor for about would expect this device to work longer than months very disappointing,NEGATIVE,0.6665775179862976,neutral
